Date,Open,High,Low,Close,Adj Close,Volume
2007-05-30,91.580002,91.599998,91.500000,91.599998,87.153976,1600
2007-05-31,91.580002,91.599998,91.580002,91.599998,87.153976,11200
2007-06-01,91.620003,91.620003,91.620003,91.620003,87.172989,1500
2007-06-04,91.639999,91.639999,91.639999,91.639999,87.192032,1100
2007-06-05,91.660004,91.680000,91.639999,91.639999,87.192032,3800
2007-06-06,91.639999,91.680000,91.639999,91.680000,87.230110,9800
2007-06-07,91.639999,91.660004,91.639999,91.660004,87.211044,12200
2007-06-08,91.680000,91.680000,91.620003,91.680000,87.230110,7900
2007-06-11,91.680000,91.720001,91.680000,91.720001,87.268166,2400
2007-06-12,91.720001,91.720001,91.639999,91.639999,87.192032,3900
2007-06-13,91.639999,91.720001,91.639999,91.720001,87.268166,3800
2007-06-14,91.760002,91.760002,91.760002,91.760002,87.306213,13400
2007-06-15,91.800003,91.839996,91.739998,91.839996,87.382332,1100
2007-06-18,91.820000,91.879997,91.800003,91.860001,87.401344,28000
2007-06-19,91.860001,91.860001,91.860001,91.860001,87.401344,900
2007-06-20,91.839996,91.900002,91.839996,91.879997,87.420372,3100
2007-06-21,91.860001,91.900002,91.860001,91.879997,87.420372,900
2007-06-22,91.900002,91.959999,91.900002,91.959999,87.496490,2200
2007-06-25,91.900002,91.919998,91.900002,91.919998,87.458443,29700
2007-06-26,91.919998,91.940002,91.900002,91.940002,87.477493,5100
2007-06-27,91.959999,91.959999,91.919998,91.919998,87.458443,8200
2007-06-28,91.959999,91.959999,91.959999,91.959999,87.496490,900
2007-06-29,91.959999,92.000000,91.940002,92.000000,87.534561,5700
2007-07-02,91.620003,91.699997,91.599998,91.620003,87.559425,13100
2007-07-03,91.559998,91.620003,91.559998,91.620003,87.559425,3000
2007-07-05,91.599998,91.620003,91.540001,91.620003,87.559425,5500
2007-07-06,91.639999,91.660004,91.639999,91.660004,87.597626,3800
2007-07-09,91.599998,91.680000,91.599998,91.680000,87.616768,4000
2007-07-10,91.660004,91.699997,91.660004,91.699997,87.635857,5300
2007-07-11,91.699997,91.699997,91.620003,91.699997,87.635857,9100
2007-07-12,91.720001,91.720001,91.680000,91.720001,87.654999,14700
2007-07-13,91.720001,91.739998,91.699997,91.739998,87.674088,13100
2007-07-16,91.779999,91.779999,91.720001,91.760002,87.693207,16200
2007-07-17,91.800003,91.800003,91.720001,91.800003,87.731430,46500
2007-07-18,91.760002,91.779999,91.699997,91.779999,87.712303,5500
2007-07-19,91.800003,91.820000,91.739998,91.800003,87.731430,13900
2007-07-20,91.860001,91.860001,91.839996,91.839996,87.769653,8000
2007-07-23,91.839996,91.860001,91.820000,91.839996,87.769653,7000
2007-07-24,91.839996,91.860001,91.820000,91.839996,87.769653,9400
2007-07-25,91.860001,91.879997,91.860001,91.860001,87.788773,9800
2007-07-26,91.860001,91.900002,91.800003,91.879997,87.807869,41100
2007-07-27,91.860001,92.000000,91.620003,91.919998,87.846100,153800
2007-07-30,91.900002,91.940002,91.839996,91.839996,87.769653,10300
2007-07-31,91.959999,91.959999,91.919998,91.959999,87.884338,54000
2007-08-01,91.580002,91.599998,91.500000,91.559998,87.855530,18700
2007-08-02,91.500000,91.580002,91.480003,91.580002,87.874733,49800
2007-08-03,91.620003,91.639999,91.540001,91.540001,87.836380,26200
2007-08-06,91.639999,91.660004,91.599998,91.639999,87.932312,22300
2007-08-07,91.660004,91.680000,91.580002,91.660004,87.951515,14000
2007-08-08,91.660004,91.680000,91.599998,91.620003,87.913116,19800
2007-08-09,91.680000,91.739998,91.660004,91.699997,87.989906,103200
2007-08-10,91.760002,91.779999,91.739998,91.760002,88.047447,112100
2007-08-13,91.760002,91.800003,91.739998,91.779999,88.066635,71800
2007-08-14,91.760002,91.800003,91.739998,91.760002,88.047447,130700
2007-08-15,91.800003,91.839996,91.760002,91.779999,88.066635,40400
2007-08-16,91.779999,92.000000,91.779999,91.900002,88.181793,122900
2007-08-17,91.699997,91.980003,91.680000,91.959999,88.239372,84800
2007-08-20,91.919998,92.099998,91.919998,92.040001,88.316109,19800
2007-08-21,92.059998,92.059998,91.900002,92.019997,88.296928,157700
2007-08-22,92.019997,92.019997,91.879997,92.019997,88.296928,30000
2007-08-23,91.980003,91.980003,91.879997,91.959999,88.239372,40300
2007-08-24,91.839996,91.940002,91.800003,91.940002,88.220184,14100
